SA3 code,Year,Population
21005.0,2002,109206.0
21005.0,2003,111891.0
21005.0,2004,114421.0
21005.0,2005,117104.0
21005.0,2006,120003.0
21005.0,2007,123459.0
21005.0,2008,127112.0
21005.0,2009,131355.0
21005.0,2010,134856.0
21005.0,2011,138183.0
21005.0,2012,142750.0
21005.0,2013,148174.0
21005.0,2014,154167.0
21005.0,2015,160525.0
21005.0,2016,168560.0
21005.0,2017,177183.0
21005.0,2018,185929.0
21005.0,2019,195222.0
21005.0,2020,203189.0
21005.0,2021,206755.0
21005.0,2022,212702.0
21005.0,2023,221107.0
21101.0,2001,146562.0
21101.0,2002,147997.0
21101.0,2003,149001.0
21101.0,2004,148993.0
21101.0,2005,149303.0
21101.0,2006,150313.0
21101.0,2007,151421.0
21101.0,2008,152623.0
21101.0,2009,154215.0
21101.0,2010,154729.0
21101.0,2011,154666.0
21101.0,2012,155449.0
21101.0,2013,156391.0
21101.0,2014,157479.0
21101.0,2015,158746.0
21101.0,2016,160400.0
21101.0,2017,161566.0
21101.0,2018,162500.0
21101.0,2019,163349.0
21101.0,2020,163282.0
21101.0,2021,160520.0
21101.0,2022,159590.0
21101.0,2023,161808.0
21102.0,2001,25724.0
21102.0,2002,25848.0
21102.0,2003,25968.0
21102.0,2004,25991.0
21102.0,2005,26212.0
21102.0,2006,26403.0
21102.0,2007,26489.0
21102.0,2008,26615.0
21102.0,2009,26689.0
21102.0,2010,26703.0
21102.0,2011,26654.0
21102.0,2012,26698.0
21102.0,2013,26806.0
21102.0,2014,26937.0
21102.0,2015,27080.0
21102.0,2016,27328.0
21102.0,2017,27381.0
21102.0,2018,27394.0
21102.0,2019,27328.0
21102.0,2020,27072.0
21102.0,2021,26591.0
21102.0,2022,26495.0
21102.0,2023,26650.0
21103.0,2001,99296.0
21103.0,2002,99546.0
21103.0,2003,99782.0
21103.0,2004,100025.0
21103.0,2005,100537.0
21103.0,2006,101013.0
21103.0,2007,102140.0
21103.0,2008,103631.0
21103.0,2009,105605.0
21103.0,2010,106263.0
21103.0,2011,106880.0
21103.0,2012,107999.0
21103.0,2013,109354.0
21103.0,2014,110980.0
21103.0,2015,112574.0
21103.0,2016,114347.0
21103.0,2017,115758.0
21103.0,2018,116653.0
21103.0,2019,117503.0
21103.0,2020,117825.0
21103.0,2021,115610.0
21103.0,2022,115294.0
21103.0,2023,116970.0
21104.0,2001,56673.0
21104.0,2002,56640.0
21104.0,2003,56523.0
21104.0,2004,56547.0
21104.0,2005,56602.0
21104.0,2006,57025.0
21104.0,2007,57721.0
21104.0,2008,58161.0
21104.0,2009,58844.0
21104.0,2010,59089.0
21104.0,2011,59310.0
21104.0,2012,60201.0
21104.0,2013,61104.0
21104.0,2014,61810.0
21104.0,2015,62542.0
21104.0,2016,63443.0
21104.0,2017,64284.0
21104.0,2018,64812.0
21104.0,2019,64972.0
21104.0,2020,65005.0
21104.0,2021,63435.0
21104.0,2022,63525.0
21104.0,2023,64600.0
21105.0,2001,140972.0
21105.0,2002,141647.0
21105.0,2003,141939.0
21105.0,2004,141911.0
21105.0,2005,142066.0
21105.0,2006,142648.0
21105.0,2007,143686.0
21105.0,2008,145088.0
21105.0,2009,146869.0
21105.0,2010,147670.0
21105.0,2011,148055.0
21105.0,2012,149024.0
21105.0,2013,150069.0
21105.0,2014,151128.0
21105.0,2015,152549.0
21105.0,2016,154411.0
21105.0,2017,155891.0
21105.0,2018,156997.0
21105.0,2019,157926.0
21105.0,2020,158057.0
21105.0,2021,156602.0
21105.0,2022,156643.0
21105.0,2023,157869.0
21201.0,2001,46967.0
21201.0,2002,47983.0
21201.0,2003,50148.0
21201.0,2004,52949.0
21201.0,2005,55254.0
21201.0,2006,58058.0
21201.0,2007,60534.0
21201.0,2008,63838.0
21201.0,2009,68095.0
21201.0,2010,72033.0
21201.0,2011,75999.0
21201.0,2012,80582.0
21201.0,2013,84759.0
21201.0,2014,88250.0
21201.0,2015,92476.0
21201.0,2016,97736.0
21201.0,2017,102414.0
21201.0,2018,107103.0
21201.0,2019,112155.0
21201.0,2020,116662.0
21201.0,2021,119721.0
21201.0,2022,123343.0
21201.0,2023,127118.0
21202.0,2001,104094.0
21202.0,2002,107294.0
21202.0,2003,110408.0
21202.0,2004,113071.0
21202.0,2005,115396.0
21202.0,2006,117092.0
21202.0,2007,119819.0
21202.0,2008,122825.0
21202.0,2009,125798.0
21202.0,2010,127824.0
21202.0,2011,128866.0
21202.0,2012,130404.0
21202.0,2013,131927.0
21202.0,2014,133489.0
21202.0,2015,135039.0
21202.0,2016,137253.0
21202.0,2017,138837.0
21202.0,2018,140036.0
21202.0,2019,140938.0
21202.0,2020,141036.0
21202.0,2021,138661.0
21202.0,2022,138933.0
21202.0,2023,141809.0
21203.0,2001,76350.0
21203.0,2002,81620.0
21203.0,2003,88244.0
21203.0,2004,93575.0
21203.0,2005,98425.0
21203.0,2006,103348.0
21203.0,2007,108677.0
21203.0,2008,114704.0
21203.0,2009,120880.0
21203.0,2010,126647.0
21203.0,2011,132416.0
21203.0,2012,138836.0
21203.0,2013,146096.0
21203.0,2014,154448.0
21203.0,2015,164489.0
21203.0,2016,175536.0
21203.0,2017,186109.0
21203.0,2018,198051.0
21203.0,2019,211068.0
21203.0,2020,222934.0
21203.0,2021,230897.0
21203.0,2022,240171.0
21203.0,2023,250301.0
21204.0,2001,162211.0
21204.0,2002,161489.0
21204.0,2003,160950.0
21204.0,2004,161079.0
21204.0,2005,161743.0
21204.0,2006,163737.0
21204.0,2007,166589.0
21204.0,2008,170018.0
21204.0,2009,173352.0
21204.0,2010,175073.0
21204.0,2011,177188.0
21204.0,2012,180500.0
21204.0,2013,184189.0
21204.0,2014,188015.0
21204.0,2015,192095.0
21204.0,2016,196452.0
21204.0,2017,199314.0
21204.0,2018,201542.0
21204.0,2019,203380.0
21204.0,2020,202670.0
21204.0,2021,195868.0
21204.0,2022,195300.0
21204.0,2023,200879.0
21205.0,2001,155753.0
21205.0,2002,156048.0
21205.0,2003,156384.0
21205.0,2004,156926.0
21205.0,2005,158313.0
21205.0,2006,160246.0
21205.0,2007,162100.0
21205.0,2008,164068.0
21205.0,2009,166933.0
21205.0,2010,168246.0
21205.0,2011,169961.0
21205.0,2012,172784.0
21205.0,2013,175607.0
21205.0,2014,178402.0
21205.0,2015,181292.0
21205.0,2016,184587.0
21205.0,2017,187609.0
21205.0,2018,190014.0
21205.0,2019,191835.0
21205.0,2020,192834.0
21205.0,2021,185251.0
21205.0,2022,187417.0
21205.0,2023,195627.0
21301.0,2001,157872.0
21301.0,2002,159242.0
21301.0,2003,160274.0
21301.0,2004,161873.0
21301.0,2005,163749.0
21301.0,2006,165294.0
21301.0,2007,168168.0
21301.0,2008,171761.0
21301.0,2009,176630.0
21301.0,2010,180217.0
21301.0,2011,182862.0
21301.0,2012,185116.0
21301.0,2013,187449.0
21301.0,2014,189666.0
21301.0,2015,191978.0
21301.0,2016,195201.0
21301.0,2017,197107.0
21301.0,2018,197969.0
21301.0,2019,197821.0
21301.0,2020,195438.0
21301.0,2021,188038.0
21301.0,2022,184854.0
21301.0,2023,187487.0
21302.0,2001,78274.0
21302.0,2002,78687.0
21302.0,2003,78857.0
21302.0,2004,78632.0
21302.0,2005,78972.0
21302.0,2006,79493.0
21302.0,2007,80488.0
21302.0,2008,81254.0
21302.0,2009,82291.0
21302.0,2010,82640.0
21302.0,2011,82754.0
21302.0,2012,83528.0
21302.0,2013,84406.0
21302.0,2014,85560.0
21302.0,2015,86808.0
21302.0,2016,88419.0
21302.0,2017,89250.0
21302.0,2018,89970.0
21302.0,2019,90716.0
21302.0,2020,90097.0
21302.0,2021,87456.0
21302.0,2022,87166.0
21302.0,2023,88929.0
21303.0,2001,60848.0
21303.0,2002,61557.0
21303.0,2003,62516.0
21303.0,2004,63168.0
21303.0,2005,64137.0
21303.0,2006,65518.0
21303.0,2007,67666.0
21303.0,2008,69902.0
21303.0,2009,71872.0
21303.0,2010,73613.0
21303.0,2011,75154.0
21303.0,2012,77179.0
21303.0,2013,79782.0
21303.0,2014,82463.0
21303.0,2015,84783.0
21303.0,2016,86942.0
21303.0,2017,88120.0
21303.0,2018,88871.0
21303.0,2019,89460.0
21303.0,2020,89418.0
21303.0,2021,86385.0
21303.0,2022,87605.0
21303.0,2023,91762.0
21304.0,2001,65112.0
21304.0,2002,69984.0
21304.0,2003,75774.0
21304.0,2004,81195.0
21304.0,2005,87686.0
21304.0,2006,94263.0
21304.0,2007,100671.0
21304.0,2008,107203.0
21304.0,2009,114803.0
21304.0,2010,122301.0
21304.0,2011,128226.0
21304.0,2012,134469.0
21304.0,2013,140906.0
21304.0,2014,146728.0
21304.0,2015,152820.0
21304.0,2016,159962.0
21304.0,2017,167850.0
21304.0,2018,176523.0
21304.0,2019,185135.0
21304.0,2020,193178.0
21304.0,2021,201101.0
21304.0,2022,213073.0
21304.0,2023,225682.0
21305.0,2001,91184.0
21305.0,2002,94770.0
21305.0,2003,100026.0
21305.0,2004,105825.0
21305.0,2005,112813.0
21305.0,2006,119574.0
21305.0,2007,128109.0
21305.0,2008,137322.0
21305.0,2009,147881.0
21305.0,2010,159803.0
21305.0,2011,171340.0
21305.0,2012,183942.0
21305.0,2013,194993.0
21305.0,2014,206369.0
21305.0,2015,218681.0
21305.0,2016,232034.0
21305.0,2017,246866.0
21305.0,2018,262190.0
21305.0,2019,278303.0
21305.0,2020,292388.0
21305.0,2021,301133.0
21305.0,2022,314096.0
21305.0,2023,328896.0
21401.0,2001,113306.0
21401.0,2002,114262.0
21401.0,2003,115483.0
21401.0,2004,117124.0
21401.0,2005,118530.0
21401.0,2006,120148.0
21401.0,2007,122182.0
21401.0,2008,124689.0
21401.0,2009,127252.0
21401.0,2010,129052.0
21401.0,2011,130350.0
21401.0,2012,132194.0
21401.0,2013,134351.0
21401.0,2014,136181.0
21401.0,2015,137790.0
21401.0,2016,139502.0
21401.0,2017,140601.0
21401.0,2018,141531.0
21401.0,2019,141970.0
21401.0,2020,142191.0
21401.0,2021,140824.0
21401.0,2022,141161.0
21401.0,2023,142826.0
21402.0,2001,131574.0
21402.0,2002,133997.0
21402.0,2003,135620.0
21402.0,2004,136674.0
21402.0,2005,137759.0
21402.0,2006,139317.0
21402.0,2007,141740.0
21402.0,2008,144403.0
21402.0,2009,147002.0
21402.0,2010,148542.0
21402.0,2011,149271.0
21402.0,2012,151700.0
21402.0,2013,154001.0
21402.0,2014,156500.0
21402.0,2015,158831.0
21402.0,2016,161528.0
21402.0,2017,164188.0
21402.0,2018,166564.0
21402.0,2019,168594.0
21402.0,2020,170186.0
21402.0,2021,170440.0
21402.0,2022,169733.0
21402.0,2023,170243.0
21501.0,2001,61983.0
21501.0,2002,61740.0
21501.0,2003,61301.0
21501.0,2004,60892.0
21501.0,2005,60586.0
21501.0,2006,60351.0
21501.0,2007,60212.0
21501.0,2008,60182.0
21501.0,2009,60372.0
21501.0,2010,60298.0
21501.0,2011,60029.0
21501.0,2012,59977.0
21501.0,2013,59908.0
21501.0,2014,59732.0
21501.0,2015,59531.0
21501.0,2016,59502.0
21501.0,2017,59560.0
21501.0,2018,59667.0
21501.0,2019,59880.0
21501.0,2020,60232.0
21501.0,2021,60060.0
21501.0,2022,59794.0
21501.0,2023,59576.0
21502.0,2001,48865.0
21502.0,2002,49405.0
21502.0,2003,49534.0
21502.0,2004,49677.0
21502.0,2005,49981.0
21502.0,2006,50540.0
21502.0,2007,50855.0
21502.0,2008,51140.0
21502.0,2009,51373.0
21502.0,2010,51625.0
21502.0,2011,51822.0
21502.0,2012,52475.0
21502.0,2013,53156.0
21502.0,2014,53737.0
21502.0,2015,54156.0
21502.0,2016,54658.0
21502.0,2017,55433.0
21502.0,2018,56154.0
21502.0,2019,56764.0
21502.0,2020,57335.0
21502.0,2021,56966.0
21502.0,2022,57250.0
21502.0,2023,57554.0
21503.0,2001,40118.0
21503.0,2002,40019.0
21503.0,2003,39827.0
21503.0,2004,39575.0
21503.0,2005,39427.0
21503.0,2006,39320.0
21503.0,2007,39040.0
21503.0,2008,38817.0
21503.0,2009,38717.0
21503.0,2010,38296.0
21503.0,2011,37783.0
21503.0,2012,37903.0
21503.0,2013,37917.0
21503.0,2014,37809.0
21503.0,2015,37735.0
21503.0,2016,37747.0
21503.0,2017,37892.0
21503.0,2018,38055.0
21503.0,2019,38135.0
21503.0,2020,38230.0
21503.0,2021,38128.0
21503.0,2022,37893.0
21503.0,2023,37672.0
21601.0,2001,36030.0
21601.0,2002,36237.0
21601.0,2003,36377.0
21601.0,2004,36377.0
21601.0,2005,36732.0
21601.0,2006,36899.0
21601.0,2007,36965.0
21601.0,2008,37064.0
21601.0,2009,37133.0
21601.0,2010,37140.0
21601.0,2011,37057.0
21601.0,2012,37205.0
21601.0,2013,37375.0
21601.0,2014,37496.0
21601.0,2015,37585.0
21601.0,2016,37748.0
21601.0,2017,37950.0
21601.0,2018,38100.0
21601.0,2019,38282.0
21601.0,2020,38536.0
21601.0,2021,38714.0
21601.0,2022,38718.0
21601.0,2023,38460.0
21602.0,2001,26404.0
21602.0,2002,26437.0
21602.0,2003,26583.0
21602.0,2004,26684.0
21602.0,2005,26969.0
21602.0,2006,27477.0
21602.0,2007,27703.0
21602.0,2008,27968.0
21602.0,2009,28140.0
21602.0,2010,28331.0
21602.0,2011,28406.0
21602.0,2012,28675.0
21602.0,2013,28905.0
21602.0,2014,29100.0
21602.0,2015,29288.0
21602.0,2016,29486.0
21602.0,2017,29717.0
21602.0,2018,29910.0
21602.0,2019,30099.0
21602.0,2020,30298.0
21602.0,2021,30367.0
21602.0,2022,30584.0
21602.0,2023,30775.0
21603.0,2001,57005.0
21603.0,2002,57441.0
21603.0,2003,57803.0
21603.0,2004,57686.0
21603.0,2005,57624.0
21603.0,2006,57958.0
21603.0,2007,58535.0
21603.0,2008,59308.0
21603.0,2009,60289.0
21603.0,2010,61062.0
21603.0,2011,61539.0
21603.0,2012,62364.0
21603.0,2013,63048.0
21603.0,2014,63726.0
21603.0,2015,64297.0
21603.0,2016,64884.0
21603.0,2017,65760.0
21603.0,2018,66629.0
21603.0,2019,67535.0
21603.0,2020,68274.0
21603.0,2021,68325.0
21603.0,2022,68775.0
21603.0,2023,68949.0
21701.0,2001,37043.0
21701.0,2002,37025.0
21701.0,2003,37016.0
21701.0,2004,36969.0
21701.0,2005,37031.0
21701.0,2006,37019.0
21701.0,2007,37025.0
21701.0,2008,37031.0
21701.0,2009,36965.0
21701.0,2010,36763.0
21701.0,2011,36478.0
21701.0,2012,36349.0
21701.0,2013,36214.0
21701.0,2014,36073.0
21701.0,2015,35948.0
21701.0,2016,35945.0
21701.0,2017,36070.0
21701.0,2018,36245.0
21701.0,2019,36430.0
21701.0,2020,36618.0
21701.0,2021,36607.0
21701.0,2022,36504.0
21701.0,2023,36543.0
21703.0,2001,38030.0
21703.0,2002,37947.0
21703.0,2003,37823.0
21703.0,2004,37731.0
21703.0,2005,37622.0
21703.0,2006,37466.0
21703.0,2007,37414.0
21703.0,2008,37402.0
21703.0,2009,37426.0
21703.0,2010,37379.0
21703.0,2011,37298.0
21703.0,2012,37367.0
21703.0,2013,37444.0
21703.0,2014,37473.0
21703.0,2015,37512.0
21703.0,2016,37619.0
21703.0,2017,37835.0
21703.0,2018,38017.0
21703.0,2019,38171.0
21703.0,2020,38342.0
21703.0,2021,38299.0
21703.0,2022,38159.0
21703.0,2023,38184.0
21704.0,2001,44594.0
21704.0,2002,45118.0
21704.0,2003,45491.0
21704.0,2004,45764.0
21704.0,2005,46075.0
21704.0,2006,46573.0
21704.0,2007,47016.0
21704.0,2008,47433.0
21704.0,2009,47915.0
21704.0,2010,48395.0
21704.0,2011,48823.0
21704.0,2012,49330.0
21704.0,2013,49818.0
21704.0,2014,50201.0
21704.0,2015,50550.0
21704.0,2016,50927.0
21704.0,2017,51290.0
21704.0,2018,51709.0
21704.0,2019,52091.0
21704.0,2020,52504.0
21704.0,2021,52725.0
21704.0,2022,53053.0
21704.0,2023,53518.0
30101.0,2001,67254.0
30101.0,2002,68679.0
30101.0,2003,69707.0
30101.0,2004,70105.0
30101.0,2005,70404.0
30101.0,2006,70568.0
30101.0,2007,70868.0
30101.0,2008,71308.0
30101.0,2009,71849.0
30101.0,2010,72104.0
30101.0,2011,72612.0
30101.0,2012,73143.0
30101.0,2013,73509.0
30101.0,2014,73642.0
30101.0,2015,74023.0
30101.0,2016,74300.0
30101.0,2017,75017.0
30101.0,2018,75237.0
30101.0,2019,75325.0
30101.0,2020,75037.0
30101.0,2021,74516.0
30101.0,2022,74712.0
30101.0,2023,75713.0
30102.0,2001,55196.0
30102.0,2002,56967.0
30102.0,2003,60229.0
30102.0,2004,62947.0
30102.0,2005,65362.0
30102.0,2006,67340.0
30102.0,2007,70065.0
30102.0,2008,73012.0
30102.0,2009,75700.0
30102.0,2010,77130.0
30102.0,2011,78863.0
30102.0,2012,80346.0
30102.0,2013,81618.0
30102.0,2014,82974.0
30102.0,2015,83860.0
30102.0,2016,85664.0
30102.0,2017,87370.0
30102.0,2018,89389.0
30102.0,2019,91347.0
30102.0,2020,93047.0
30102.0,2021,94836.0
30102.0,2022,96702.0
30102.0,2023,98926.0
30103.0,2001,51802.0
30103.0,2002,53530.0
30103.0,2003,54841.0
30103.0,2004,56365.0
30103.0,2005,57521.0
30103.0,2006,58747.0
30103.0,2007,60620.0
30103.0,2008,62515.0
30103.0,2009,64626.0
30103.0,2010,65906.0
30103.0,2011,67253.0
30103.0,2012,68572.0
30103.0,2013,69702.0
30103.0,2014,70653.0
30103.0,2015,71045.0
30103.0,2016,71439.0
30103.0,2017,72058.0
30103.0,2018,72520.0
30103.0,2019,73264.0
30103.0,2020,74031.0
30103.0,2021,74093.0
30103.0,2022,74593.0
30103.0,2023,75566.0
30201.0,2001,32667.0
30201.0,2002,33266.0
30201.0,2003,33780.0
30201.0,2004,34331.0
30201.0,2005,35090.0
30201.0,2006,35551.0
30201.0,2007,36225.0
30201.0,2008,36909.0
30201.0,2009,38195.0
30201.0,2010,38797.0
30201.0,2011,39204.0
30201.0,2012,39894.0
30201.0,2013,40925.0
30201.0,2014,41598.0
30201.0,2015,42049.0
30201.0,2016,42530.0
30201.0,2017,43295.0
30201.0,2018,44095.0
30201.0,2019,45149.0
30201.0,2020,46057.0
30201.0,2021,46713.0
30201.0,2022,47712.0
30201.0,2023,48851.0
30202.0,2001,60857.0
30202.0,2002,61366.0
30202.0,2003,61577.0
30202.0,2004,61945.0
30202.0,2005,62445.0
30202.0,2006,62783.0
30202.0,2007,63774.0
30202.0,2008,64990.0
30202.0,2009,66403.0
30202.0,2010,67408.0
30202.0,2011,68546.0
30202.0,2012,69438.0
30202.0,2013,70093.0
30202.0,2014,70589.0
30202.0,2015,71139.0
30202.0,2016,71757.0
30202.0,2017,72759.0
30202.0,2018,73745.0
30202.0,2019,74587.0
30202.0,2020,75318.0
30202.0,2021,75363.0
30202.0,2022,76171.0
30202.0,2023,77531.0
30203.0,2001,29590.0
30203.0,2002,30113.0
30203.0,2003,30251.0
30203.0,2004,30390.0
30203.0,2005,30592.0
30203.0,2006,31055.0
30203.0,2007,31935.0
30203.0,2008,33129.0
30203.0,2009,34271.0
30203.0,2010,35167.0
30203.0,2011,35960.0
30203.0,2012,36830.0
30203.0,2013,37885.0
30203.0,2014,38769.0
30203.0,2015,39511.0
30203.0,2016,40433.0
30203.0,2017,41158.0
30203.0,2018,41846.0
30203.0,2019,42732.0
30203.0,2020,43261.0
30203.0,2021,43628.0
30203.0,2022,44468.0
30203.0,2023,45561.0
30204.0,2001,46411.0
30204.0,2002,47511.0
30204.0,2003,48151.0
30204.0,2004,48451.0
30204.0,2005,49212.0
30204.0,2006,49829.0
30204.0,2007,50833.0
30204.0,2008,52158.0
30204.0,2009,53139.0
30204.0,2010,53899.0
30204.0,2011,54772.0
30204.0,2012,55847.0
30204.0,2013,56914.0
30204.0,2014,57994.0
30204.0,2015,59013.0
30204.0,2016,60045.0
30204.0,2017,60989.0
30204.0,2018,61620.0
30204.0,2019,62094.0
30204.0,2020,62264.0
30204.0,2021,62078.0
30204.0,2022,62468.0
30204.0,2023,63680.0
30301.0,2001,42190.0
30301.0,2002,43046.0
30301.0,2003,43486.0
30301.0,2004,43772.0
30301.0,2005,44274.0
30301.0,2006,45093.0
30301.0,2007,46083.0
30301.0,2008,47171.0
30301.0,2009,47904.0
30301.0,2010,48428.0
30301.0,2011,49010.0
30301.0,2012,49758.0
30301.0,2013,50421.0
30301.0,2014,50872.0
30301.0,2015,51626.0
30301.0,2016,52426.0
30301.0,2017,53216.0
30301.0,2018,53837.0
30301.0,2019,54419.0
30301.0,2020,54944.0
30301.0,2021,55098.0
30301.0,2022,55656.0
30301.0,2023,57003.0
30302.0,2001,57293.0
30302.0,2002,58267.0
30302.0,2003,59202.0
30302.0,2004,60003.0
30302.0,2005,61304.0
30302.0,2006,62287.0
30302.0,2007,63334.0
30302.0,2008,64769.0
30302.0,2009,66387.0
30302.0,2010,67435.0
30302.0,2011,68651.0
30302.0,2012,70202.0
30302.0,2013,71604.0
30302.0,2014,72537.0
30302.0,2015,73413.0
30302.0,2016,74656.0
30302.0,2017,76618.0
30302.0,2018,78120.0
30302.0,2019,79675.0
30302.0,2020,80852.0
30302.0,2021,80735.0
30302.0,2022,81962.0
30302.0,2023,84039.0
30303.0,2001,58495.0
30303.0,2002,59509.0
30303.0,2003,60358.0
30303.0,2004,61232.0
30303.0,2005,62355.0
30303.0,2006,63318.0
30303.0,2007,64412.0
30303.0,2008,65405.0
30303.0,2009,66741.0
30303.0,2010,67534.0
30303.0,2011,68626.0
30303.0,2012,69881.0
30303.0,2013,70991.0
30303.0,2014,71973.0
30303.0,2015,72951.0
30303.0,2016,74455.0
30303.0,2017,76085.0
30303.0,2018,77550.0
30303.0,2019,78934.0
30303.0,2020,80396.0
30303.0,2021,80648.0
30303.0,2022,82028.0
30303.0,2023,84397.0
30304.0,2001,33332.0
30304.0,2002,33757.0
30304.0,2003,34021.0
30304.0,2004,34284.0
30304.0,2005,34853.0
30304.0,2006,35457.0
30304.0,2007,35748.0
30304.0,2008,36330.0
30304.0,2009,37118.0
30304.0,2010,37594.0
30304.0,2011,38159.0
30304.0,2012,38814.0
30304.0,2013,39279.0
30304.0,2014,39770.0
30304.0,2015,40149.0
30304.0,2016,40581.0
30304.0,2017,40703.0
30304.0,2018,40760.0
30304.0,2019,40945.0
30304.0,2020,40894.0
30304.0,2021,40480.0
30304.0,2022,40852.0
30304.0,2023,42104.0
30305.0,2001,36140.0
30305.0,2002,37858.0
30305.0,2003,39992.0
30305.0,2004,42240.0
30305.0,2005,43739.0
30305.0,2006,45981.0
30305.0,2007,48619.0
30305.0,2008,51027.0
30305.0,2009,53605.0
30305.0,2010,54876.0
30305.0,2011,55885.0
30305.0,2012,57431.0
30305.0,2013,58542.0
30305.0,2014,59584.0
30305.0,2015,60807.0
30305.0,2016,62316.0
30305.0,2017,63503.0
30305.0,2018,64712.0
30305.0,2019,65934.0
30305.0,2020,67616.0
30305.0,2021,69112.0
30305.0,2022,71667.0
30305.0,2023,74959.0
30306.0,2001,41010.0
30306.0,2002,42172.0
30306.0,2003,42927.0
30306.0,2004,43503.0
30306.0,2005,44104.0
30306.0,2006,44843.0
30306.0,2007,45348.0
30306.0,2008,46187.0
30306.0,2009,47009.0
30306.0,2010,47510.0
30306.0,2011,48443.0
30306.0,2012,49454.0
30306.0,2013,50417.0
30306.0,2014,51223.0
30306.0,2015,51942.0
30306.0,2016,52345.0
30306.0,2017,52588.0
30306.0,2018,52485.0
30306.0,2019,52467.0
30306.0,2020,52177.0
30306.0,2021,51086.0
30306.0,2022,51414.0
30306.0,2023,53195.0
30401.0,2001,30047.0
30401.0,2002,30813.0
30401.0,2003,31367.0
30401.0,2004,31999.0
30401.0,2005,32366.0
30401.0,2006,32839.0
30401.0,2007,33127.0
30401.0,2008,33296.0
30401.0,2009,33445.0
30401.0,2010,33448.0
30401.0,2011,33385.0
30401.0,2012,33862.0
30401.0,2013,34160.0
30401.0,2014,34265.0
30401.0,2015,34220.0
30401.0,2016,34073.0
30401.0,2017,34031.0
30401.0,2018,33891.0
30401.0,2019,33769.0
30401.0,2020,33732.0
30401.0,2021,33397.0
30401.0,2022,33284.0
30401.0,2023,33613.0
30402.0,2001,37492.0
30402.0,2002,38563.0
30402.0,2003,39376.0
30402.0,2004,40091.0
30402.0,2005,40855.0
30402.0,2006,41706.0
30402.0,2007,42650.0
30402.0,2008,43537.0
30402.0,2009,44590.0
30402.0,2010,45176.0
30402.0,2011,45527.0
30402.0,2012,46023.0
30402.0,2013,46403.0
30402.0,2014,46746.0
30402.0,2015,46949.0
30402.0,2016,47309.0
30402.0,2017,47738.0
30402.0,2018,48026.0
30402.0,2019,48416.0
30402.0,2020,48624.0
30402.0,2021,48311.0
30402.0,2022,48587.0
30402.0,2023,49341.0
30403.0,2001,42207.0
30403.0,2002,43075.0
30403.0,2003,43941.0
30403.0,2004,44776.0
30403.0,2005,45425.0
30403.0,2006,46489.0
30403.0,2007,47227.0
30403.0,2008,48095.0
30403.0,2009,49000.0
30403.0,2010,49523.0
30403.0,2011,49900.0
30403.0,2012,50926.0
30403.0,2013,51457.0
30403.0,2014,51997.0
30403.0,2015,52607.0
30403.0,2016,53700.0
30403.0,2017,54664.0
30403.0,2018,55473.0
30403.0,2019,56176.0
30403.0,2020,56589.0
30403.0,2021,55195.0
30403.0,2022,56088.0
30403.0,2023,58834.0
30404.0,2001,42089.0
30404.0,2002,43262.0
30404.0,2003,44260.0
30404.0,2004,44931.0
30404.0,2005,45270.0
30404.0,2006,45633.0
30404.0,2007,46508.0
30404.0,2008,47291.0
30404.0,2009,48106.0
30404.0,2010,48829.0
30404.0,2011,49293.0
30404.0,2012,50085.0
30404.0,2013,50693.0
30404.0,2014,51195.0
30404.0,2015,51616.0
30404.0,2016,52071.0
30404.0,2017,52825.0
30404.0,2018,53511.0
30404.0,2019,54267.0
30404.0,2020,54771.0
30404.0,2021,55021.0
30404.0,2022,55435.0
30404.0,2023,56777.0
30501.0,2001,39013.0
30501.0,2002,41411.0
30501.0,2003,45840.0
30501.0,2004,48610.0
30501.0,2005,51270.0
30501.0,2006,53950.0
30501.0,2007,56323.0
30501.0,2008,57761.0
30501.0,2009,59197.0
30501.0,2010,59880.0
30501.0,2011,61392.0
30501.0,2012,63367.0
30501.0,2013,65447.0
30501.0,2014,67491.0
30501.0,2015,69776.0
30501.0,2016,72329.0
30501.0,2017,76120.0
30501.0,2018,80282.0
30501.0,2019,84652.0
30501.0,2020,88864.0
30501.0,2021,89393.0
30501.0,2022,93740.0
30501.0,2023,99844.0
30502.0,2001,30983.0
30502.0,2002,31652.0
30502.0,2003,32566.0
30502.0,2004,33458.0
30502.0,2005,34404.0
30502.0,2006,35143.0
30502.0,2007,36356.0
30502.0,2008,37395.0
30502.0,2009,38289.0
30502.0,2010,38893.0
30502.0,2011,39575.0
30502.0,2012,40347.0
30502.0,2013,41081.0
30502.0,2014,41654.0
30502.0,2015,42269.0
30502.0,2016,42822.0
30502.0,2017,43453.0
30502.0,2018,44122.0
30502.0,2019,44822.0
30502.0,2020,45336.0
30502.0,2021,45079.0
30502.0,2022,45757.0
30502.0,2023,47181.0
30503.0,2001,63292.0
30503.0,2002,65082.0
30503.0,2003,66717.0
30503.0,2004,68609.0
30503.0,2005,69680.0
30503.0,2006,71884.0
30503.0,2007,73438.0
30503.0,2008,75093.0
30503.0,2009,76679.0
30503.0,2010,77706.0
30503.0,2011,79069.0
30503.0,2012,81368.0
30503.0,2013,83634.0
30503.0,2014,86033.0
30503.0,2015,88302.0
30503.0,2016,90905.0
30503.0,2017,94071.0
30503.0,2018,97036.0
30503.0,2019,99726.0
